"","beta1","beta2","beta3","ratio","preda","k","method"
"1156",5558.10261889967,30.3791176118159,-5.3073541305744,4.36738430780224e-06,382.085563530673,"200","MED1"
"1157",5680.62367711916,33.3434460002638,-2.27651443483772,5.8433516194872e-06,406.198828472115,"200","MED1"
"1158",5743.94630185908,30.8358067652799,-8.18062306669713,5.56047184088587e-06,390.307085103978,"200","MED1"
"1159",5928.17942067971,34.0482956483434,-6.48284060636895,3.13308566333344e-06,407.78083849877,"200","MED1"
"1160",5110.49601060127,26.8617574862337,-1.68603229201084,5.25512098049093e-06,379.859485730302,"200","MED1"
"1161",6612.41688152864,33.9897813012357,-21.2659896682415,5.00528256912586e-06,449.129118479284,"200","MED1"
"1162",6196.91985458156,33.3468009328962,-13.1976810185244,4.79698760094468e-06,414.116119394061,"200","MED1"
"1163",6605.63642325737,33.7286510332253,-21.7608318988037,5.92449847418795e-06,433.522653992176,"200","MED1"
"1164",5402.51228943275,28.6956620801856,-6.77784722622744,4.95852309408856e-06,411.131805120402,"200","MED1"
"1165",5641.18688782396,29.4945301933522,-8.6577663144843,5.96967014161936e-06,383.568597617864,"200","MED1"
"1166",5820.99032385018,32.4543535799694,-7.26975504501256,5.31067978650358e-06,413.541026675901,"200","MED1"
"1167",6330.10386162189,32.9050675559289,-16.35191708536,3.74629030087083e-06,448.910257443249,"200","MED1"
"1168",5979.84315107442,33.4030643674236,-9.4903952035241,6.22053319347732e-06,389.129463865524,"200","MED1"
"1169",6504.44314755652,31.8392162734516,-22.0268234865278,6.22313164356533e-06,405.322373598105,"200","MED1"
"1170",6438.73371307706,34.6876849544666,-13.9946472658573,5.45486518938168e-06,414.950094553149,"200","MED1"
"1171",6635.8653081265,34.7303355119209,-19.8287076817261,4.56449573616653e-06,443.602132721102,"200","MED1"
"1172",6459.80139890885,34.8078403638284,-15.7148091436889,4.85485322935964e-06,407.811440233434,"200","MED1"
"1173",6685.19411134072,33.2758945469754,-22.8837118546262,5.63792248377497e-06,395.412282928205,"200","MED1"
"1174",6243.5989997054,34.3606442805105,-14.6431242196602,4.94590612514393e-06,393.796494508088,"200","MED1"
"1175",6068.84892602912,31.959734843949,-13.9416931254347,4.31789883681871e-06,413.618618654519,"200","MED1"
"1176",5602.90930605781,30.4276856359566,-6.97466420483678,5.35370945944719e-06,433.743081249904,"200","MED1"
"1177",6311.24699813486,35.3906862305668,-10.8867857288849,5.81910307956283e-06,404.933425469025,"200","MED1"
"1178",5844.4146426298,30.0279538315802,-12.0695805661589,4.06538341703286e-06,435.847887224503,"200","MED1"
"1179",6197.23577069317,32.2191803986347,-15.816752619074,3.17460333475468e-06,396.399382786139,"200","MED1"
"1180",5672.01928550107,32.2640573591516,-3.64914660267152,5.5059074530041e-06,458.158127267633,"200","MED1"
"1181",5948.17455957419,31.945825153161,-11.9270614564892,4.41406969781112e-06,406.771904577333,"200","MED1"
"1182",6103.80640398866,34.7473273241338,-8.52736543967846,5.8928353816993e-06,354.820844325982,"200","MED1"
"1183",7063.30856456308,35.5711689445711,-26.6819780018827,5.27995465858514e-06,427.110022998098,"200","MED1"
"1184",6731.24996429134,34.5822395174484,-22.3725665093307,5.66772745336766e-06,446.772697298761,"200","MED1"
"1185",5782.77943185972,31.3908562544883,-8.86204877005253,4.51377091069438e-06,384.472507411915,"200","MED1"
"1186",6262.38007646318,29.7434357163742,-20.8053009618822,7.30139232371752e-06,409.563212101981,"200","MED1"
"1187",6231.89915633069,32.3191705404431,-14.916938365653,4.92628303624761e-06,403.087854467746,"200","MED1"
"1188",6024.8645524192,30.671590364046,-13.4938738845722,6.14638747220852e-06,456.044679166774,"200","MED1"
"1189",6039.553504162,33.1544220288215,-10.9144753053824,4.39353532902261e-06,404.145584627409,"200","MED1"
"1190",6148.07088458505,30.052566322168,-18.5926148005152,7.42391076830896e-06,429.530508581712,"200","MED1"
"1191",5746.57184577227,32.2263256737061,-5.46317783792707,3.83877069742157e-06,379.387519786906,"200","MED1"
"1192",5718.60325880049,30.7578018582095,-9.4963205770256,5.58414645314943e-06,431.469327375004,"200","MED1"
"1193",6214.93498804731,31.5006469080507,-16.9070760508331,4.75059371415061e-06,372.09816855511,"200","MED1"
"1194",4899.48491295716,26.2099731238525,0.222510804869866,7.72493967416613e-06,383.183267151214,"200","MED1"
"1195",6106.10622505738,29.83199366892,-18.5811198232894,4.87185426016494e-06,409.617295703936,"200","MED1"
"1196",7227.08491355478,34.4418722796033,-33.271639484648,6.96061139552486e-06,477.486347361677,"200","MED1"
"1197",6471.84947048649,29.6051125332764,-24.2213417578572,7.86782177273126e-06,435.044100181177,"200","MED1"
"1198",6172.8138390113,30.3296565946875,-17.9494546157435,4.79539623201621e-06,430.474515350914,"200","MED1"
"1199",6863.62107573922,34.9778394705073,-23.5354276736885,4.65718182101776e-06,408.125560914961,"200","MED1"
"1200",5785.09701975531,30.8225933034364,-10.1430869517929,5.16219281856774e-06,412.336093283972,"200","MED1"
"1201",5494.25995932993,27.7139164516501,-9.67960828807594,6.71138789364072e-06,417.95086566169,"200","MED1"
"1202",7348.56976905313,37.6484336742689,-29.6067404364649,6.32334375550483e-06,393.404872746534,"200","MED1"
"1203",6416.34804823679,30.2894661422035,-24.0834782038293,5.54095260101882e-06,401.829752588422,"200","MED1"
"1204",5463.4158647032,30.6205784577091,-2.23552892169389,4.71194161993939e-06,383.081764101942,"200","MED1"
"1205",6699.12608988017,32.7945134318008,-24.5646705671107,4.83395956817224e-06,388.606956895744,"200","MED1"
"1206",6636.75645111589,31.0684195771585,-25.5444381377738,5.06421377931607e-06,413.439096606394,"200","MED1"
"1207",6167.10545558734,35.4724196486957,-8.70514947470958,4.58869416032509e-06,394.416365177141,"200","MED1"
"1208",6971.90766057516,35.2211092493838,-24.4147787622566,7.11011133226831e-06,410.779198461926,"200","MED1"
"1209",5195.1125063108,27.1019304470982,-3.93243591916821,7.1163760273873e-06,391.061715102232,"200","MED1"
"1210",5678.47157456783,30.9182381647969,-9.3517622716791,6.12843271300952e-06,397.962828312588,"200","MED1"
"1211",5535.70844642906,27.8754623255125,-10.3064282792567,5.31062005153155e-06,420.058426847631,"200","MED1"
"1212",6719.53260690564,34.2529051730415,-20.381738717444,6.91240227101383e-06,429.558185827034,"200","MED1"
"1213",5947.0009059235,34.2421040643981,-7.42462742381893,5.75834667372272e-06,376.470058268433,"200","MED1"
"1214",5979.45587493433,32.1701709975608,-9.62826298248839,4.02001743905326e-06,414.109006904113,"200","MED1"
"1215",5769.71419102673,32.174476315622,-5.66609767630136,4.79824524327763e-06,398.850103516801,"200","MED1"
"1216",5534.33375360325,29.6142817760078,-6.51569698689577,4.35107594652725e-06,361.833845231263,"200","MED1"
"1217",5104.91783373274,30.2632677717109,4.53341045272552,4.60715804589227e-06,396.105966989141,"200","MED1"
"1218",6510.38410829203,33.3613871084734,-20.1758461452613,5.05745229785758e-06,411.645762350996,"200","MED1"
"1219",5662.59319671541,29.8330201555996,-8.98391264396343,4.41922083076322e-06,357.229480500805,"200","MED1"
"1220",5617.04088113209,26.2295763767223,-14.5667046364619,7.10268906504912e-06,363.485357103836,"200","MED1"
"1221",5403.01927346335,30.3871771612489,-2.58602440350441,3.87032969486919e-06,383.747699551377,"200","MED1"
"1222",6013.2438353327,32.2606582140814,-14.5184925030853,6.33416890791795e-06,478.982813508942,"200","MED1"
"1223",5742.93607352127,29.8264064056237,-10.3368995906859,5.48693250946543e-06,383.738452677697,"200","MED1"
"1224",6777.2194656164,34.5056181827469,-22.8513183070956,4.15919094654625e-06,419.296986928183,"200","MED1"
"1225",6622.82095493422,31.6432541957995,-27.1490171466791,8.34713014216589e-06,403.303447451555,"200","MED1"
"1226",6099.36184740316,33.2222566931554,-11.7557960347368,4.3117251916971e-06,412.59326539966,"200","MED1"
"1227",6270.0987980698,28.1334907089411,-23.9632244021732,5.31995889916191e-06,414.500835013534,"200","MED1"
"1228",6366.3976636618,32.1061314123758,-18.7392472885973,5.59569045003076e-06,402.409091831781,"200","MED1"
"1229",5497.98429122542,31.7335927710068,-2.08786584609325,4.22470335975818e-06,371.480332766349,"200","MED1"
"1230",5866.84056864235,31.832000512861,-9.0641097921495,5.77847622009304e-06,456.136960610857,"200","MED1"
"1231",6215.80502833041,32.3321606986727,-16.5360045553258,3.25568265869439e-06,441.290276908131,"200","MED1"
"1232",5621.37930838896,30.5489981322059,-7.1543557338039,7.64213544364946e-06,454.678963175545,"200","MED1"
"1233",6325.82148755045,31.9375809905283,-18.3510254292375,5.01399809057174e-06,421.591709724607,"200","MED1"
"1234",5952.15022845441,28.985491745924,-15.8744451577756,5.68765110871022e-06,399.309291208478,"200","MED1"
"1235",5742.20073370972,29.7593532265034,-10.8117001758296,4.28054617878282e-06,397.524546049706,"200","MED1"
"1236",6603.30571208884,35.4553462083119,-17.1774285429258,6.55597225542823e-06,396.690054359334,"200","MED1"
"1237",5799.04130213108,31.9018875724546,-8.24266859887447,3.87576931718577e-06,415.683180608152,"200","MED1"
"1238",6960.12058323511,32.9953634108825,-29.4734698962978,6.44830423638625e-06,420.862384039089,"200","MED1"
"1239",6465.3852311922,35.8645402610514,-13.9638896485194,4.86469059328379e-06,421.81598353961,"200","MED1"
"1240",5356.04719038113,28.6703617372799,-4.89728300960562,5.86703144161833e-06,436.10946043891,"200","MED1"
"1241",5478.12997331885,27.7878393084406,-11.0430440177683,6.32753689009244e-06,422.953733360493,"200","MED1"
"1242",6339.86239737644,33.2070714066689,-13.9610008458809,7.01201611342878e-06,434.219571838164,"200","MED1"
"1243",7886.75324247836,35.2336255299989,-45.927705074331,6.48104662678358e-06,422.481040620813,"200","MED1"
"1244",6391.19567897024,31.3930381188669,-18.5197752130786,5.22427584255075e-06,416.626874032693,"200","MED1"
"1245",5931.27533131008,31.3886594347283,-9.77611292220408,5.58795259497268e-06,421.17260317576,"200","MED1"
"1246",6443.97599195961,31.8356033923318,-20.1560007730597,4.66007555340645e-06,393.098988340037,"200","MED1"
"1247",5716.04333915479,30.1076135690449,-8.17111944483119,5.4159454341599e-06,381.166752512623,"200","MED1"
"1248",6176.68517763429,32.7405785726007,-11.8800957723154,5.36648588781048e-06,402.177971784242,"200","MED1"
"1249",5698.84120515302,31.0531350172728,-6.54039677363248,5.49894383538268e-06,398.01045518927,"200","MED1"
"1250",6081.98944364379,31.4483347760905,-15.7882807839206,4.65650330796745e-06,431.425674642691,"200","MED1"
"1251",6652.78888629307,33.7142266407383,-21.2364726235887,5.6289139053992e-06,420.240901566154,"200","MED1"
"1252",5486.07377182901,29.5099537956201,-6.33335122202632,5.88750540908377e-06,379.541220652984,"200","MED1"
"1253",5605.62057965172,29.9854649494476,-7.93242633821134,5.56513756180045e-06,379.019703880227,"200","MED1"
"1254",6265.2237771767,31.9266246969409,-17.9864277289367,4.16586209543869e-06,438.114806534585,"200","MED1"
"1255",6807.46771320066,35.6555018793449,-21.126455717059,4.9820880478271e-06,373.181604701904,"200","MED1"
"1256",6476.95599231598,37.970185336431,-10.3308335352164,4.51933715155116e-06,472.597839273601,"200","MED1"
"1257",5991.50351278448,32.687487508018,-12.1298831775518,6.33640364878712e-06,386.877187209219,"200","MED1"
"1258",5892.46160520055,33.1009631018844,-8.37744685415992,5.31069930822428e-06,420.935164345618,"200","MED1"
"1259",5911.65093582155,32.6420036038911,-8.22913870715825,3.61536123498977e-06,391.117453882007,"200","MED1"
"1260",6293.76806116316,26.9445252426509,-26.8738872908963,6.21423276345268e-06,380.12940588904,"200","MED1"
"1261",5204.2987401705,26.0865338174954,-6.7425527489757,6.2419327086045e-06,405.096174203298,"200","MED1"
"1262",6739.19000842863,34.8838385792696,-23.4433585664624,4.24637519381265e-06,408.196896155833,"200","MED1"
"1263",5668.23962237747,31.515646685455,-5.50307093506626,3.8424620253122e-06,406.067065655831,"200","MED1"
"1264",5723.21765049922,29.9991653392148,-10.7765422086589,3.3033842833326e-06,365.584960690018,"200","MED1"
"1265",6133.72394278565,33.4385309808685,-12.7233439002603,3.9176691206304e-06,413.808257999659,"200","MED1"
"1266",6404.03884879634,33.0524730845484,-18.9855084179237,6.61994616618944e-06,415.179945743208,"200","MED1"
"1267",6110.08918171598,32.8574039148906,-12.5562902681941,4.47313144560237e-06,407.899779819469,"200","MED1"
"1268",5753.33249819177,30.7807724547247,-9.56797027290208,5.56128687392263e-06,408.276024976064,"200","MED1"
"1269",6347.22081093114,35.3795693993779,-13.5103698706943,4.19460573086297e-06,413.736932119314,"200","MED1"
"1270",5998.79540417625,33.3969423981588,-10.2115821246239,3.75652701750862e-06,400.813985386692,"200","MED1"
"1271",5999.62093832043,32.4741090139308,-9.53829712275306,5.02153724109968e-06,430.380126960867,"200","MED1"
"1272",5388.9988787965,28.2135377670167,-6.05519170449661,6.59642551535441e-06,459.333235444402,"200","MED1"
"1273",5521.84248809949,26.7514898591208,-12.6851911703978,5.07331952626271e-06,403.981511573396,"200","MED1"
"1274",5831.23997129248,31.3077969736742,-10.5786142675866,3.74017432608611e-06,392.026043862592,"200","MED1"
"1275",6135.67610168818,32.124106293115,-14.2992128857122,4.244142153303e-06,380.646736850719,"200","MED1"
"1276",5952.78361847799,33.5597894195857,-8.00116888681095,4.83164792873625e-06,389.7779529689,"200","MED1"
"1277",5485.95865621843,28.6333524230331,-7.18735824299856,4.60819624503547e-06,380.35822287427,"200","MED1"
"1278",5624.8622049414,29.1974584805799,-8.93455574111206,4.32450257776462e-06,386.019102852304,"200","MED1"
"1279",6319.29724081931,32.6723714550937,-16.8311352153679,6.85522917717191e-06,408.779238453618,"200","MED1"
"1280",5084.70543956216,29.4084247126335,1.62013811523035,7.04772699859886e-06,436.554765048369,"200","MED1"
"1281",6488.98322107559,30.7459423476907,-23.5920346390526,5.22792697906828e-06,389.689997751683,"200","MED1"
"1282",4937.55990098974,26.6562494500746,-0.267249396344424,6.46378037817941e-06,441.109816264473,"200","MED1"
"1283",6084.18332023375,35.2276694337922,-8.01072018124712,3.71607381097478e-06,399.408044980391,"200","MED1"
"1284",6107.03425850886,29.907270815744,-17.56764985012,4.81429641450006e-06,394.35753542643,"200","MED1"
"1285",5665.90625370871,30.8819198702586,-6.25725518186859,4.81959221202669e-06,370.954529774642,"200","MED1"
"1286",6116.34803497708,33.5534767649524,-11.145640106585,3.74835405560082e-06,400.169151004185,"200","MED1"
"1287",6112.87598821987,29.4772793082722,-18.3150288763011,5.57041333210515e-06,395.434875825074,"200","MED1"
"1288",5906.27155279622,32.6278594945373,-8.6387344607679,3.89479487793616e-06,378.423057778586,"200","MED1"
"1289",6549.83764169228,30.9562018693357,-25.0014748849284,6.29058619251664e-06,398.061504006566,"200","MED1"
"1290",6520.98382796751,32.3744519965996,-22.6339140424208,7.04215127320933e-06,414.341827947224,"200","MED1"
"1291",5718.67215462136,31.683248611347,-6.14854257150181,4.62181513906414e-06,407.359887740319,"200","MED1"
"1292",7036.9261649523,32.1226392842631,-31.7793035016716,6.94147910158211e-06,427.966530978808,"200","MED1"
"1293",5162.53865451057,29.0672903496891,-0.0685824844696194,4.74388362801334e-06,381.753443399177,"200","MED1"
"1294",6289.27517834995,32.6070193838585,-17.8154508104135,5.5223639276542e-06,449.431556950119,"200","MED1"
"1295",5655.29088136572,28.6345573734779,-11.0552873487201,4.98349708635005e-06,418.92119568849,"200","MED1"
"1296",6235.27810135918,31.4068764723219,-18.9504460938237,3.16109227968453e-06,381.538873304799,"200","MED1"
"1297",5574.1584537587,28.5061301564303,-9.35242191939791,5.45199963426916e-06,414.490823634092,"200","MED1"
"1298",5926.23914980145,34.0454424077177,-7.43954424394585,4.52629971385494e-06,359.111618855269,"200","MED1"
"1299",5826.7629007517,34.2327287514188,-3.5495057449555,4.5829585574294e-06,392.109746935091,"200","MED1"
"1300",6169.01160397885,31.6976424107364,-12.6672146093766,5.71354160203589e-06,427.57823643005,"200","MED1"
"1301",6520.84475315951,30.8039413485711,-22.8700935111834,6.94134770361272e-06,374.590241699222,"200","MED1"
"1302",6059.35314929427,33.9553411428829,-9.0685354335708,5.00046643996705e-06,393.340987102946,"200","MED1"
"1303",6680.71043235911,33.6113483551403,-23.0163870657641,4.63334640379168e-06,389.206390809475,"200","MED1"
"1304",5394.94567272806,29.1520469644104,-4.7035840387482,4.49655364075083e-06,393.338967512988,"200","MED1"
"1305",5615.28784163548,30.7384844540036,-5.01826596242321,5.22436182039928e-06,433.979685228499,"200","MED1"
"1306",6808.14134476359,34.6704709885823,-24.2411510528731,4.48661776301933e-06,396.449833556116,"200","MED1"
"1307",6630.1380245435,32.0912269651004,-24.6891534988474,4.67108192045926e-06,416.000531551772,"200","MED1"
"1308",6398.4256102914,31.2489301894387,-22.3790620969518,5.83826118260587e-06,445.208055949779,"200","MED1"
"1309",4974.39393738822,27.1494754042356,-0.41301164278025,7.22298391220284e-06,403.569298488812,"200","MED1"
"1310",6885.8212894912,32.2872386552963,-26.1687801842088,7.90372704029262e-06,436.269552358027,"200","MED1"
"1311",5095.0939662366,28.6904295943169,1.67004301431633,5.53450713448958e-06,440.513534829235,"200","MED1"
"1312",5601.24355902007,28.2338992756075,-10.9490730029577,5.37631263807942e-06,420.200204876006,"200","MED1"
"1313",4900.85364504434,26.2835758043704,-0.00306407386963826,6.79733338986142e-06,391.987801253986,"200","MED1"
"1314",6228.48443657214,33.6719476216904,-14.0123226313777,3.82625539427235e-06,398.549225445661,"200","MED1"
"1315",5790.37758327445,27.1801199171961,-15.3141044416213,5.85983289671883e-06,420.475403684399,"200","MED1"
"1316",6585.60530414872,32.8265996285786,-21.7677333677316,5.38024129650297e-06,418.426968832358,"200","MED1"
"1317",6220.36733714827,35.9480441686686,-9.49552304012281,4.63077974449541e-06,400.499150207053,"200","MED1"
"1318",6522.2317637802,31.0966630554298,-24.8955572476634,4.16577863730738e-06,372.104618145736,"200","MED1"
"1319",5336.33326386076,28.4598798735471,-4.06910408279087,4.27023918129044e-06,440.814110203949,"200","MED1"
"1320",5809.23815450085,33.1858162588898,-5.74025530817902,5.83625782854524e-06,404.125037724021,"200","MED1"
"1321",5737.24743106425,31.6781965536684,-6.88042600553397,4.5356092901721e-06,389.252643739994,"200","MED1"
"1322",6583.04614943678,33.2849695079038,-19.912254118268,5.79638322315328e-06,380.334846026987,"200","MED1"
"1323",6067.29338294634,37.1310189568259,-2.49922925666029,5.71211427066213e-06,418.890082189916,"200","MED1"
"1324",4685.54095424181,25.1895854943746,4.33638584661144,8.78707164630797e-06,429.995464355141,"200","MED1"
"1325",6175.75557286811,30.2626977853267,-18.3799276555952,5.18589027428782e-06,390.150107574583,"200","MED1"
"1326",5854.70260724261,30.0695105606347,-12.1795596757385,3.9128002540894e-06,389.239481403295,"200","MED1"
"1327",4934.87199225836,26.7829140021829,0.343945539512269,6.75592247851337e-06,409.748630079141,"200","MED1"
"1328",6415.05845838578,29.1066010956737,-22.1934022772508,8.01312027433245e-06,437.99646796901,"200","MED1"
"1329",5865.00932505524,30.471223386767,-11.3017776975258,4.65968520704392e-06,387.09075711239,"200","MED1"
"1330",5347.26894358336,28.6278782286644,-2.97300863863872,6.731571851073e-06,403.370620713584,"200","MED1"
"1331",6685.26742163503,35.1581834838905,-20.6375455518185,5.19084660160609e-06,398.338197549518,"200","MED1"
"1332",6827.40657933456,33.3352095238744,-24.4693750798032,5.79415435320429e-06,411.170064393114,"200","MED1"
"1333",6669.66736179881,37.992910171212,-14.8664976493071,3.19872453988125e-06,394.737387321898,"200","MED1"
"1334",7023.51045800422,34.1900486926675,-30.088091984625,6.7508042319595e-06,408.62796917565,"200","MED1"
"1335",5786.92374508215,32.539391497324,-5.31261299702015,3.97537356648458e-06,411.410404213497,"200","MED1"
"1336",6000.65108444516,34.5087638731982,-8.30849075913132,5.01200649307119e-06,366.445342991284,"200","MED1"
"1337",5658.67052083709,29.9861268570609,-8.77073817482935,5.38318485180742e-06,388.778006847696,"200","MED1"
"1338",6178.65274300356,32.8394279337427,-15.7377489965505,4.87521669403112e-06,375.850494656557,"200","MED1"
"1339",5913.62370191274,32.2389006933097,-9.90339513299081,4.6878675772938e-06,384.384648484372,"200","MED1"
"1340",6192.66572648529,28.3706021852207,-20.5681602017655,7.76709454558817e-06,385.547493908649,"200","MED1"
"1341",5762.81164652563,31.3051599735765,-8.25596197695107,4.11103825115716e-06,393.712914692023,"200","MED1"
"1342",6507.93254504505,34.4694459964695,-18.6797251304713,3.65928504050438e-06,411.143561941695,"200","MED1"
"1343",6586.42439614597,36.2592176643085,-15.2174767841832,4.55926925635339e-06,428.189996146968,"200","MED1"
"1344",6083.45768176351,33.5480313895815,-10.7139186787596,5.99854451983751e-06,389.28758529739,"200","MED1"
"1345",6213.39446640428,31.8739372212056,-16.6556364571352,3.58170347679304e-06,404.893368631676,"200","MED1"
"1346",6222.31432244776,35.3000230007235,-11.4163156126022,4.69569436961139e-06,346.303357589134,"200","MED1"
"1347",5527.97767056019,30.2228232336093,-4.81873088939131,5.81851969054703e-06,402.879452789935,"200","MED1"
"1348",6178.48956167894,24.8137216808878,-28.0148294000066,8.37710425444737e-06,431.965574564126,"200","MED1"
"1349",5516.50513501746,31.7116096399675,-1.1451403282722,3.97694905796185e-06,398.205774188558,"200","MED1"
"1350",6470.46269228296,28.0415417147885,-28.2154175554878,7.40549032333344e-06,430.828102279394,"200","MED1"
"1351",5853.65987598221,28.7581785670028,-14.7289206254124,5.27395773018837e-06,353.770701060404,"200","MED1"
"1352",5366.76130777118,29.8041934383371,-3.24661335798064,4.90401530793443e-06,403.021105139516,"200","MED1"
"1353",6448.36946247382,35.7297350700007,-14.5921138677576,3.92698038385677e-06,417.291496373864,"200","MED1"
"1354",6604.99530821018,36.4984848624091,-15.7461510312353,6.35258649452656e-06,422.557793392838,"200","MED1"
"1355",5767.08319301149,28.4884761961459,-13.8581776505762,5.04983266455263e-06,394.414482685506,"200","MED1"
"1356",6866.36145247272,37.1552141327535,-20.2246253001175,7.18359129143925e-06,415.544854384482,"200","MED1"
"1357",6288.87490150769,28.9147490248578,-21.9127590917091,5.49377615501375e-06,430.866409137534,"200","MED1"
"1358",5783.06718705158,31.8944156939844,-8.25313663018786,3.82121358409993e-06,392.495481094581,"200","MED1"
"1359",5603.65362982186,28.1502682783232,-11.0111492802291,4.3507004755227e-06,434.767788473409,"200","MED1"
"1360",5939.38096278724,29.9715702049621,-13.6706272377888,7.38054086875497e-06,408.595788707433,"200","MED1"
"1361",6562.81761826506,35.1985488400831,-18.2865200659857,4.23985472674994e-06,393.123188321401,"200","MED1"
"1362",5601.25055421293,30.4146588365576,-6.52940164174303,3.79312997187558e-06,381.263045333498,"200","MED1"
"1363",6856.57455858501,32.8632727080566,-27.9748888347364,6.14462285934285e-06,415.883992441474,"200","MED1"
"1364",5587.02718963578,27.0758476618619,-12.8332595587589,7.33645565703685e-06,433.077227042491,"200","MED1"
"1365",5939.40679854754,33.8370649318057,-7.13055653618883,3.96015621200333e-06,351.45873288809,"200","MED1"
"1366",6033.39777538823,31.7347235806355,-11.6088548904901,4.42181929519795e-06,386.936913217832,"200","MED1"
"1367",5810.87462811227,31.3740431827013,-9.68699328366533,4.00874093888767e-06,396.061307692028,"200","MED1"
"1368",6740.77548612675,33.7158355920774,-23.8346976060717,8.37942804399855e-06,382.836705337111,"200","MED1"
"1369",5563.55425628163,29.3738312734794,-9.2850833289719,3.48452369902661e-06,430.662034838407,"200","MED1"
"1370",6535.31971053201,31.1971047117677,-22.9404717236951,5.62121520739035e-06,417.714145994151,"200","MED1"
"1371",6063.42411871349,31.3899423659467,-13.038413372198,5.4666289304527e-06,437.634364874526,"200","MED1"
"1372",6066.35717072853,29.8684222771019,-17.4273375954919,5.27414807408177e-06,370.211263773741,"200","MED1"
"1373",6463.21725254854,35.2801314784932,-15.2426688730742,4.15905501187289e-06,390.15458407757,"200","MED1"
"1374",6758.18080019722,31.5606990922445,-27.3282644848104,5.78499411071411e-06,419.473256711954,"200","MED1"
"1375",6150.69888225334,33.0588658984788,-14.5028028068142,4.66883162445159e-06,377.775376912677,"200","MED1"
"1376",6148.00790690159,36.3061436966012,-5.9255269202633,4.87093825320875e-06,391.591373155504,"200","MED1"
"1377",6848.07805782049,34.3010517576427,-23.6143876157741,9.09584651454566e-06,414.62448754277,"200","MED1"
"1378",6378.1135273082,32.3013044688871,-19.9051755060753,7.56119714887875e-06,432.773253498415,"200","MED1"
"1379",5762.3030517704,30.921160094224,-9.96292188065345,3.98625657985116e-06,419.43258766008,"200","MED1"
"1380",6971.91510265928,36.7357713304315,-22.5569810520251,4.61332341269225e-06,380.381062316223,"200","MED1"
"1381",6631.82212515496,34.1867440045362,-18.6694228981924,5.43899165273799e-06,410.338789012113,"200","MED1"
"1382",5811.32217794132,29.3107492014008,-13.0739988326645,4.21255155195085e-06,382.246843897935,"200","MED1"
"1383",5483.07691378508,29.3867920072381,-6.21561358581008,6.55167797675599e-06,407.616777097509,"200","MED1"
"1384",5623.44307680457,30.0985863997578,-8.53257633080488,4.39437774994853e-06,428.94791780338,"200","MED1"
"1385",5732.65651945064,31.5190200613671,-7.72395128714394,3.93421157169532e-06,421.453518987882,"200","MED1"
"1386",6195.08661231853,33.8779764075073,-13.492684523291,5.20218146476256e-06,414.782058491577,"200","MED1"
"1387",5708.28351658709,32.42169174336,-3.8653169561271,4.46101595279852e-06,384.663776646624,"200","MED1"
"1388",5330.06561803423,27.605933769848,-6.81618998089385,4.3916484287613e-06,372.1189046519,"200","MED1"
"1389",5144.78012762636,29.8840265930106,3.12548720438056,6.66907204769975e-06,425.920166096956,"200","MED1"
"1390",6100.4232958118,32.8840212139513,-12.8757816137397,5.70976787494653e-06,396.102504640002,"200","MED1"
"1391",6957.57921623261,36.1421679379326,-24.4732864471707,4.78667701975126e-06,402.929029390951,"200","MED1"
"1392",5633.62400514673,30.0423771183008,-8.39977089805421,4.30495024999289e-06,414.33488226129,"200","MED1"
"1393",6887.10648938688,31.8742183607824,-29.2220347188956,6.38111899132984e-06,408.657307647341,"200","MED1"
"1394",5572.27501615399,29.305099245716,-8.3025584411395,4.20988441391327e-06,396.406977909427,"200","MED1"
"1395",5581.44198449025,28.2150324069216,-10.0718298197761,6.87278365668397e-06,430.9994460593,"200","MED1"
"1396",6015.92240343733,30.6800953783664,-15.4338694409108,3.67766551422623e-06,395.611789014594,"200","MED1"
"1397",5934.26608502991,33.259532101239,-9.36667218887751,4.64442763490345e-06,435.568146941809,"200","MED1"
"1398",5626.57363978568,30.3760552253831,-7.23650941357231,4.81747629321172e-06,389.778782711961,"200","MED1"
"1399",5411.51698079046,26.4073494168834,-9.71145886458376,6.34426947763556e-06,402.148002455655,"200","MED1"
"1400",6318.37579251877,33.7281810609746,-16.3795046688368,5.4898408509693e-06,417.850074835954,"200","MED1"
"1401",6476.17946719881,35.7385055773715,-13.9922181265121,4.02002795202961e-06,398.73975156353,"200","MED1"
"1402",6169.96879892215,32.4721546633679,-13.9728043391707,3.9689032409944e-06,377.068696459005,"200","MED1"
"1403",7058.25830716831,36.9584337824334,-24.9801968300684,4.7364286811098e-06,395.230709877693,"200","MED1"
"1404",5878.1193727993,32.9791107027671,-7.59682649831153,4.67174923911376e-06,411.447440213009,"200","MED1"
"1405",5816.60468077943,29.4472499827556,-12.2915894188217,5.30285692918492e-06,411.095609186256,"200","MED1"
"1406",6139.95831908306,34.2907467785378,-10.5629944979433,3.80765370492022e-06,395.833921487328,"200","MED1"
"1407",5817.70433071557,31.7335666246515,-9.57023396571685,6.00463075262944e-06,445.719608492627,"200","MED1"
"1408",5759.50058488307,30.3025573214972,-10.2896823276874,6.65065574835945e-06,381.062814454725,"200","MED1"
"1409",6529.63263961978,36.1040581160593,-16.2987468813216,4.04345610688596e-06,391.126761087503,"200","MED1"
